tcp_stream,mss_negotiated,ch_tcp_bytes,sh_tcp_bytes,ch_packets,sh_packets,handshake_duration_ms,crypto_cost_ratio_sh_over_ch,has_ch,has_sh,has_end_heuristic,handshake_complete
2878,1460,1383,3572,1,1,19407.758,2.582791,1,1,1,1
2879,1460,1383,3572,1,1,19416.276,2.582791,1,1,1,1
2880,1460,1383,3572,1,1,18768.849,2.582791,1,1,1,1
2881,1460,1383,3572,1,1,19152.757,2.582791,1,1,1,1
2882,1460,1383,3572,1,1,19377.290,2.582791,1,1,1,1
2883,1460,1383,3572,1,1,19380.241,2.582791,1,1,1,1
2884,1460,1383,3572,1,1,19355.405,2.582791,1,1,1,1
2885,1460,1383,3572,1,1,19360.469,2.582791,1,1,1,1
2886,1460,1383,3572,1,1,19340.282,2.582791,1,1,1,1
2887,1460,1383,3572,1,1,19341.525,2.582791,1,1,1,1
2888,1460,1383,3572,1,1,19345.761,2.582791,1,1,1,1
2889,1460,1383,3572,1,1,19349.155,2.582791,1,1,1,1
2890,1460,1383,3572,1,1,18989.553,2.582791,1,1,1,1
2891,1460,1383,3572,1,1,19352.358,2.582791,1,1,1,1
2892,1460,1383,3572,1,1,19182.211,2.582791,1,1,1,1
2893,1460,1383,3572,1,1,19339.392,2.582791,1,1,1,1
2894,1460,1383,3572,1,1,19337.352,2.582791,1,1,1,1
2895,1460,1383,3572,1,1,19323.718,2.582791,1,1,1,1
2896,1460,1383,3572,1,1,19329.041,2.582791,1,1,1,1
2897,1460,1383,3572,1,1,19330.503,2.582791,1,1,1,1
2898,1460,1383,3572,1,1,19330.251,2.582791,1,1,1,1
2899,1460,1383,3572,1,1,19337.549,2.582791,1,1,1,1
2900,1460,1383,3572,1,1,19065.885,2.582791,1,1,1,1
2901,1460,1383,3572,1,1,19244.416,2.582791,1,1,1,1
2902,1460,1383,3572,1,1,19303.822,2.582791,1,1,1,1
2903,1460,1383,3572,1,1,19310.620,2.582791,1,1,1,1
2904,1460,1383,3572,1,1,19319.295,2.582791,1,1,1,1
2905,1460,1383,3572,1,1,19326.093,2.582791,1,1,1,1
2906,1460,1383,3572,1,1,19331.744,2.582791,1,1,1,1
2907,1460,1383,3572,1,1,19153.398,2.582791,1,1,1,1
2908,1460,1383,3572,1,1,19336.013,2.582791,1,1,1,1
2909,1460,1383,3572,1,1,19338.692,2.582791,1,1,1,1
2910,1460,1383,3572,1,1,19173.449,2.582791,1,1,1,1
2911,1460,1383,3572,1,1,19343.070,2.582791,1,1,1,1
2912,1460,1383,3572,1,1,19335.384,2.582791,1,1,1,1
2913,1460,1383,3572,1,1,19343.510,2.582791,1,1,1,1
2914,1460,1383,3572,1,1,19175.685,2.582791,1,1,1,1
2915,1460,1383,3572,1,1,19336.517,2.582791,1,1,1,1
2916,1460,1383,3572,1,1,19330.510,2.582791,1,1,1,1
2917,1460,1383,3572,1,1,19336.237,2.582791,1,1,1,1
2918,1460,1383,3572,1,1,19147.216,2.582791,1,1,1,1
2919,1460,1383,3572,1,1,19332.333,2.582791,1,1,1,1
2920,1460,1383,3572,1,1,19336.000,2.582791,1,1,1,1
2921,1460,1383,3572,1,1,19330.148,2.582791,1,1,1,1
2922,1460,1383,3572,1,1,19329.930,2.582791,1,1,1,1
2923,1460,1383,3572,1,1,19331.840,2.582791,1,1,1,1
2924,1460,1383,3572,1,1,19332.186,2.582791,1,1,1,1
2925,1460,1383,3572,1,1,19330.752,2.582791,1,1,1,1
2926,1460,1383,3572,1,1,19336.528,2.582791,1,1,1,1
2927,1460,1383,3572,1,1,19340.763,2.582791,1,1,1,1
2928,1460,1383,3572,1,1,19345.266,2.582791,1,1,1,1
2929,1460,1383,3572,1,1,19298.224,2.582791,1,1,1,1
2930,1460,1383,3572,1,1,19343.796,2.582791,1,1,1,1
2931,1460,1383,3572,1,1,19093.896,2.582791,1,1,1,1
2932,1460,1383,3572,1,1,19340.190,2.582791,1,1,1,1
2933,1460,1383,3572,1,1,19157.404,2.582791,1,1,1,1
2934,1460,1383,3572,1,1,19286.322,2.582791,1,1,1,1
2935,1460,1383,3572,1,1,19295.976,2.582791,1,1,1,1
2936,1460,1383,3572,1,1,19178.094,2.582791,1,1,1,1
2937,1460,1383,3572,1,1,19329.671,2.582791,1,1,1,1
2938,1460,1383,3572,1,1,19168.205,2.582791,1,1,1,1
2939,1460,1383,3572,1,1,19340.235,2.582791,1,1,1,1
2940,1460,1383,3572,1,1,19343.752,2.582791,1,1,1,1
2941,1460,1383,3572,1,1,19347.113,2.582791,1,1,1,1
2942,1460,1383,3572,1,1,19264.701,2.582791,1,1,1,1
2943,1460,1383,3572,1,1,19348.140,2.582791,1,1,1,1
2944,1460,1383,3572,1,1,19351.627,2.582791,1,1,1,1
2945,1460,1383,3572,1,1,19273.624,2.582791,1,1,1,1
2946,1460,1383,3572,1,1,19351.309,2.582791,1,1,1,1
2947,1460,1383,3572,1,1,19354.036,2.582791,1,1,1,1
2948,1460,1383,3572,1,1,19349.407,2.582791,1,1,1,1
2949,1460,1383,3572,1,1,19354.796,2.582791,1,1,1,1
2950,1460,1383,3572,1,1,19322.363,2.582791,1,1,1,1
2951,1460,1383,3572,1,1,19364.418,2.582791,1,1,1,1
2952,1460,1383,3572,1,1,19367.161,2.582791,1,1,1,1
2953,1460,1383,3572,1,1,19371.863,2.582791,1,1,1,1
2954,1460,1383,3572,1,1,19375.069,2.582791,1,1,1,1
2955,1460,1383,3572,1,1,19382.758,2.582791,1,1,1,1
2956,1460,1383,3572,1,1,19386.770,2.582791,1,1,1,1
2957,1460,1383,3572,1,1,19351.262,2.582791,1,1,1,1
2958,1460,1383,3572,1,1,19300.209,2.582791,1,1,1,1
2959,1460,1383,3572,1,1,19384.629,2.582791,1,1,1,1
2960,1460,1383,3572,1,1,19320.242,2.582791,1,1,1,1
2961,1460,1383,3572,1,1,19382.545,2.582791,1,1,1,1
2962,1460,1383,3572,1,1,19286.559,2.582791,1,1,1,1
2963,1460,1383,3572,1,1,19392.423,2.582791,1,1,1,1
2964,1460,1383,3572,1,1,19389.304,2.582791,1,1,1,1
2965,1460,1383,3572,1,1,19286.935,2.582791,1,1,1,1
2966,1460,1383,3572,1,1,19353.641,2.582791,1,1,1,1
2967,1460,1383,3572,1,1,19388.980,2.582791,1,1,1,1
2968,1460,1383,3572,1,1,19371.895,2.582791,1,1,1,1
2969,1460,1383,3572,1,1,19392.355,2.582791,1,1,1,1
2970,1460,1383,3572,1,1,19398.635,2.582791,1,1,1,1
2971,1460,1383,3572,1,1,19404.949,2.582791,1,1,1,1
2972,1460,1383,3572,1,1,19409.135,2.582791,1,1,1,1
2973,1460,1383,3572,1,1,19413.580,2.582791,1,1,1,1
2974,1460,1383,3572,1,1,19418.853,2.582791,1,1,1,1
2975,1460,1383,3572,1,1,19429.363,2.582791,1,1,1,1
2976,1460,1383,3572,1,1,19433.463,2.582791,1,1,1,1
2977,1460,1383,3572,1,1,19441.083,2.582791,1,1,1,1
2978,1460,1383,3572,1,1,19450.448,2.582791,1,1,1,1
2979,1460,1383,3572,1,1,19411.965,2.582791,1,1,1,1
2980,1460,1383,3572,1,1,19450.159,2.582791,1,1,1,1
2981,1460,1383,3572,1,1,19458.015,2.582791,1,1,1,1
2982,1460,1383,3572,1,1,19462.022,2.582791,1,1,1,1
2983,1460,1383,3572,1,1,19468.825,2.582791,1,1,1,1
2984,1460,1383,3572,1,1,19474.473,2.582791,1,1,1,1
2985,1460,1383,3572,1,1,19476.370,2.582791,1,1,1,1
2986,1460,1383,3572,1,1,19483.570,2.582791,1,1,1,1
2987,1460,1383,3572,1,1,19490.241,2.582791,1,1,1,1
2988,1460,1383,3572,1,1,19500.458,2.582791,1,1,1,1
2989,1460,1383,3572,1,1,19509.377,2.582791,1,1,1,1
2990,1460,1383,3572,1,1,19516.975,2.582791,1,1,1,1
2991,1460,1383,3572,1,1,19524.722,2.582791,1,1,1,1
2992,1460,1383,3572,1,1,19531.343,2.582791,1,1,1,1
2993,1460,1383,3572,1,1,19531.519,2.582791,1,1,1,1
2994,1460,1383,3572,1,1,19543.488,2.582791,1,1,1,1
2995,1460,1383,3572,1,1,19553.243,2.582791,1,1,1,1
2996,1460,1383,3572,1,1,19556.481,2.582791,1,1,1,1
2997,1460,1383,3572,1,1,19550.009,2.582791,1,1,1,1
2998,1460,1383,3572,1,1,19553.778,2.582791,1,1,1,1
2999,1460,1383,3572,1,1,19558.713,2.582791,1,1,1,1
